,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(2.1).19,4.49555056594696,0.28088231702642413,3.954562891337813,4.298208770668273,4.49026529112321,4.69175973921079,5.038086536806967,0.023466949217351034
v_subj(2.1).20,6.738826540819691,0.4200702494835572,5.853834324095618,6.47868584093901,6.766276965223938,7.040708620089533,7.519743139659057,0.040098186085311974
v_subj(2.1).21,5.282348029169702,0.31421738781342456,4.67212302843084,5.060551147557744,5.287168791829045,5.533269080773779,5.83909705855635,0.02746076753375115
v_subj(2.1).25,5.553298846754717,0.2675833772916452,5.009206704870253,5.384093697269643,5.566891179937545,5.740748772805796,6.035434189210837,0.023750692486438962
v_subj(2.1).27,6.468455608614914,0.38773417731307774,5.767574938162449,6.205200577669209,6.448111987532202,6.717629756373518,7.271673576230173,0.03650872469362869
v_subj(2.1).29,2.8607842130938135,0.1737203963209166,2.5242760701865996,2.7441266084320297,2.8584598732342954,2.9812220664538422,3.2046818573924734,0.010965850342032709
v_subj(2.1).31,4.358889549210579,0.25451771117702693,3.910496983267513,4.187154797299615,4.326966866189833,4.509691572651683,4.957576322288635,0.023088835457049543
v_subj(2.1).32,7.264264970926279,0.29246170141115196,6.7059671469687085,7.070742025233127,7.261640603359272,7.454593322166577,7.847510953857739,0.026201695389709005
t(1),0.05636292113932024,0.023158309881296496,0.011305856415082182,0.03904217662486423,0.05815757464181568,0.07381629690656123,0.09898285415414068,0.0014989774429395736
t(2),0.2296351521072304,0.014016101155784291,0.1989878514243143,0.22126023069665837,0.2294280393672377,0.23852366114053475,0.25742038144402957,0.0006976039534014515
t_std,0.06408906000923344,0.010178820062502678,0.04692198301476665,0.056704504565293926,0.06323870530742962,0.07071078325275629,0.08739646359053256,0.0006167900612957346
t_subj(1).1,0.06709349330404556,0.03448320440919756,0.004552923060980529,0.039514073498615694,0.07069172061981115,0.09365693733041786,0.12654808706993176,0.003332997101833325
t_subj(1).2,0.034081816558832065,0.024052445893104582,0.002024901523296824,0.013421633031494436,0.030268559644566158,0.04989954655820711,0.08954195790759056,0.002119608507810821
t_subj(1).3,0.12462287347579036,0.027099122974064783,0.07688192727463922,0.10630637014592936,0.12249038611608062,0.1394095257797155,0.1816873936023186,0.0026005408946145883
t_subj(1).4,0.09023503510645701,0.04149921385140567,0.010759476580665329,0.05646988331575675,0.09430127790788398,0.12195135505766797,0.16425644910695056,0.004050023892402222
t_subj(1).6,0.1241777611333394,0.020989086237622346,0.07748866585596376,0.11157475671933453,0.12352761916031195,0.1382228914688493,0.16522535332662508,0.002012753604007266
t_subj(1).7,0.15699466496767844,0.032130787407073126,0.07724238257526822,0.1431389213597103,0.16243795785086232,0.17923834386716836,0.2064323210254843,0.003078108454058122
t_subj(1).8,0.1463657056893494,0.025223081687067404,0.08978709972338941,0.13380987648187034,0.1509534148918949,0.16437644127588907,0.1860114516440213,0.0024425550027680947
t_subj(1).9,0.02489402489905774,0.018029784806573086,0.0019678231025754434,0.010166805498660076,0.02108618682542846,0.03600939641651807,0.06679293406874375,0.0014840575169230924
t_subj(1).10,0.028308497175871594,0.020226818784564414,0.002026266822045184,0.011471171985661633,0.024534566465645363,0.04107166428160474,0.07398423342142485,0.001742921368322626
