,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(2.0).336,4.614249325344292,0.6424400568875378,3.521624496354988,4.1417680827518195,4.536993229917571,5.0543392935067715,5.997791169264236,0.05202626292550953
v_subj(2.0).338,6.485819774334335,0.5922279156643354,5.429320556741355,6.071176525810426,6.43873941652466,6.865347006113138,7.803651141921996,0.05080966887088617
v_subj(2.1).302,3.7617889566017686,0.1584578428930276,3.4601858296896624,3.6492255717536555,3.760058915667993,3.866357577524832,4.075695401546647,0.011223008765176337
v_subj(2.1).303,5.088007616522946,0.2903620299246987,4.521349239443011,4.8823801553333475,5.086497917499881,5.290508780752532,5.651403948349846,0.019511320255298465
v_subj(2.1).304,5.610693473100243,0.22244422582195192,5.185128050176026,5.4639972913454,5.607765593682027,5.76084773050477,6.046076315077642,0.0161021724103099
v_subj(2.1).305,5.178915158311557,0.3061883144661226,4.593652385425107,4.968447119855219,5.175787092547967,5.392186896226761,5.771413825814715,0.02412354736848708
v_subj(2.1).307,6.35695688798837,0.2236506963901976,5.922309659057322,6.1971403133097285,6.362081162698131,6.510905307760208,6.793827607477096,0.0194931776337814
v_subj(2.1).308,3.279419081330989,0.1280167883050622,3.030839681409118,3.1893863536793847,3.277871746088223,3.369978961800708,3.5376445335334994,0.008832322993728197
v_subj(2.1).309,5.965082387420963,0.23600955842481722,5.469850142688941,5.817248908115955,5.969445179176867,6.12516550923002,6.391243116130975,0.01788215675814612
v_subj(2.1).310,3.8815737493642373,0.13898780554858542,3.6431007503316577,3.784961190892051,3.8672729914485613,3.9658711197762986,4.178106869840254,0.011550851196754277
v_subj(2.1).311,7.205772738876958,0.27506408335729826,6.675415036421053,7.004001052630429,7.217535786065266,7.404537454383833,7.720077252408817,0.02302269464328338
v_subj(2.1).312,6.985193296268521,0.4351446948726428,6.166390509662316,6.689510478501977,6.996344632422632,7.280516341365528,7.801128715533208,0.031596247149966616
v_subj(2.1).313,6.837086320631437,0.21777358178705147,6.410350406171963,6.691159378617001,6.846755467089734,6.984413233405648,7.254345721397045,0.019317383383400947
v_subj(2.1).315,6.430698089816519,0.2891229686475626,5.843653813725965,6.256999704881655,6.447479110572766,6.617640557265023,7.022471993240649,0.023937266603837003
v_subj(2.1).317,5.205893189366508,0.19341461160393952,4.80922223015112,5.072357714985261,5.204400435051836,5.344346676105879,5.5707874410142635,0.013948840790611514
v_subj(2.1).319,4.755611127542437,0.17354217389878893,4.444366297426017,4.634684468890566,4.747130067996512,4.879248411009964,5.092937493717449,0.014136442018727597
v_subj(2.1).320,5.538720882311466,0.2324952622853462,5.104246477564017,5.371689459177211,5.5446269210617425,5.692121336453883,6.004342056871486,0.019474234958465342
v_subj(2.1).322,4.060102287843609,0.11592593710010443,3.823498297824152,3.9849512752222984,4.060898158370574,4.138638660269505,4.281786205776854,0.008574663201422965
v_subj(2.1).323,5.2233663400572645,0.21687579533678142,4.752104951501395,5.071963451965424,5.233246596834793,5.377478935150665,5.621613465663786,0.016525234364297398
v_subj(2.1).324,6.953680209366424,0.28021639036964313,6.452432259633851,6.757758969989244,6.935773053846569,7.143405914112682,7.530990265207161,0.023143962563664015
v_subj(2.1).325,5.8420787084702805,0.2215278009488504,5.43700658415042,5.695305031200796,5.831536464504063,5.984017871457569,6.3179719983299565,0.016361896548737254
v_subj(2.1).328,3.7701342206775297,0.14845114201667714,3.4974581246404792,3.6661677341476984,3.767579799800414,3.8645227204384844,4.063249342067748,0.010586621043795468
v_subj(2.1).329,5.436223692716457,0.19217976811926427,5.075398091850386,5.309373839135753,5.435275727534968,5.563561335036826,5.800426469612702,0.016795469967752722
v_subj(2.1).332,5.599678681696386,0.21958937879224186,5.134637253524133,5.4650826524412395,5.607024589824364,5.745740269887251,6.049838462497705,0.017927554209236047
v_subj(2.1).334,3.5098455283912733,0.1881421081324471,3.1671351548063598,3.3845826142943607,3.4957295283504646,3.640127260496751,3.878555984156433,0.012081140520990097
v_subj(2.1).336,4.314690693779757,0.14684899088793363,4.047123576279066,4.2109394279443,4.312630610196181,4.420705831578908,4.6021948911916555,0.012550280779391234
v_subj(2.1).338,6.843051353679514,0.2156022533932263,6.459272086564896,6.677327969630629,6.831024131953094,7.007524560305919,7.267377018838018,0.01943958684844559
v_subj(3.0).304,7.191620601025839,0.7038393777284297,5.763737704572961,6.70061523482301,7.229756573378774,7.711847165760134,8.475075801775176,0.0595413079628052
v_subj(3.0).305,5.500371674770989,0.6258414354232437,4.3292070699640925,5.0603718588646665,5.492499330442812,5.923878851520778,6.78263574654311,0.042435241961460216
v_subj(3.0).308,5.139940863282389,0.93971469594733,3.4562040281507365,4.461056346188926,5.12066057536234,5.760207290854411,7.030176668978601,0.045401408198648664
v_subj(3.0).309,6.171658685556288,1.4326311047328428,3.471601557127717,5.192775236509602,6.119874502629406,7.123755974810451,9.084537686205756,0.04987035242167035
v_subj(3.0).310,4.63781014143468,0.6662195250320835,3.3973464359662073,4.172730816834649,4.621726197417625,5.090896531758047,5.964486661416343,0.04117348282425752
v_subj(3.0).311,5.729314942815974,0.779733303732874,4.343600149600993,5.170211914882719,5.7539151604396075,6.258594924467327,7.342444271031826,0.043826404697466466
v_subj(3.0).313,6.734960846552732,0.8085978948081413,5.11721808283701,6.2165880427365705,6.72701594586205,7.264349333004214,8.388552830980737,0.05096901604309732
v_subj(3.0).317,7.195704085509111,1.0940046671140125,5.1535743913844705,6.446291397981123,7.167002419573603,7.950248259773983,9.418533996140901,0.04654023739665352
v_subj(3.0).319,5.020032854457553,1.1742803688194747,2.8047948006901793,4.169914808851995,5.008437828487534,5.861123755757378,7.2200890305611,0.043761103870989256
v_subj(3.0).320,7.16020791205575,0.840923520264291,5.449598995297121,6.60436549186832,7.195778455327498,7.701678433227901,8.850846742006768,0.05721036724839178
v_subj(3.0).323,3.7438173348048758,0.4459987891900708,2.939862321193065,3.447631604939052,3.713381045825151,4.022211206067318,4.758423823988344,0.02695456278057204
v_subj(3.0).324,5.485555499627451,1.0156336551508338,3.433038385429489,4.793010196131505,5.498821503842218,6.165373668369195,7.358366756181473,0.03685336311864034
v_subj(3.0).325,2.9955978239020107,0.6057766432472427,1.8239460575104882,2.552278016344208,2.9846641109193897,3.433398609716407,4.210469933914915,0.026476373546386593
v_subj(3.0).328,3.2009745836683683,0.6563000178710569,2.046670912784812,2.7519862634378605,3.1487802556500304,3.6093688453526394,4.650515603575236,0.02628482113887483
v_subj(3.0).332,4.98371099407418,0.7892077062469446,3.6187862529444454,4.427290061566124,4.924323028530413,5.445577322042564,6.742861741514719,0.056531510013188124
v_subj(3.0).334,6.787403952103073,0.7858484967470247,5.23690801833236,6.25326242622993,6.7856218370965,7.313192436585606,8.37736167967552,0.03749214198228654
v_subj(3.0).338,6.770934814366768,1.2788173011191948,4.406959101791632,5.876176682188367,6.736222265913486,7.587876916517051,9.436455454413048,0.05446323784534801
v_subj(3.1).304,5.913204481392615,0.17812516409656345,5.581101275460623,5.788570650587385,5.9084185498323585,6.03290728414387,6.273504752534962,0.014537974036133227
v_subj(3.1).305,4.937575330057989,0.2094501004807277,4.505685933444212,4.797058386065757,4.958366523170702,5.086532631224392,5.306160023200011,0.01845671264465197
v_subj(3.1).308,2.935723379177954,0.1536262071401606,2.6498749354291946,2.830407635392305,2.9415517257314554,3.032793475304939,3.2388747185253512,0.009021020389310443
v_subj(3.1).309,4.730783383164113,0.4639168173027824,3.8040775753607687,4.4202995871091915,4.728123224663683,5.050970088482854,5.621581135471273,0.022528407060219975
v_subj(3.1).310,3.839334199531616,0.13453724334806272,3.595493953130976,3.74097492653562,3.835535280387396,3.933832403492266,4.1081383050722,0.01072092938273609
v_subj(3.1).311,6.6409077315066884,0.27822994251052385,6.189370611898422,6.437931660100116,6.608957883743467,6.829218882491162,7.2728105351196675,0.023747129391900462
v_subj(3.1).313,6.605320335206898,0.27366314691126525,6.058398223843643,6.406235751166912,6.598784891372087,6.797089082165241,7.166160704837339,0.021387478573181642
